-0.063,0.048,0.997,
-0.059,0.045,0.976,
-0.063,0.048,0.980,
-0.055,0.048,0.988,
-0.058,0.046,0.984,
-0.056,0.048,0.988,
-0.063,0.048,0.991,
-0.059,0.047,0.990,
-0.060,0.048,0.981,
-0.062,0.045,0.990,
-0.058,0.049,0.976,
-0.061,0.046,0.983,
-0.061,0.043,0.986,
-0.052,0.047,0.980,
-0.065,0.053,0.974,
-0.066,0.043,1.000,
-0.063,0.046,0.976,
-0.059,0.042,0.981,
-0.064,0.048,0.993,
-0.062,0.047,0.985,
-0.065,0.042,0.988,
-0.071,0.052,0.984,
-0.056,0.054,0.995,
-0.057,0.044,0.984,
-0.022,0.035,0.964,
0.041,0.063,0.952,
0.066,0.083,0.947,
0.026,0.050,0.981,
-0.109,-0.004,1.178,
-0.226,-0.021,1.507,
-0.286,-0.002,1.578,
-0.289,0.041,1.494,
-0.188,0.066,1.393,
-0.093,0.066,1.337,
-0.034,0.111,1.292,
-0.010,0.128,1.244,
-0.019,0.121,1.232,
-0.051,0.075,1.231,
-0.072,0.057,1.178,
-0.063,0.047,1.129,
-0.116,0.045,1.065,
-0.078,0.030,0.997,
0.000,-0.040,0.915,
0.036,0.000,0.878,
0.000,0.056,0.762,
0.062,0.027,0.780,
0.005,0.017,0.893,
-0.007,-0.038,0.906,
0.010,-0.024,0.835,
0.014,-0.037,0.837,
0.024,-0.046,0.817,
0.016,-0.068,0.783,
0.059,-0.065,0.715,
0.089,-0.056,0.645,
0.104,-0.048,0.582,
0.137,-0.066,0.521,
0.191,0.006,0.391,
0.246,-0.002,0.339,
0.271,-0.013,0.313,
0.340,0.006,0.287,
0.351,0.010,0.311,
0.346,0.001,0.350,
0.273,-0.007,0.432,
0.211,-0.013,0.550,
0.189,0.010,0.608,
0.143,0.023,0.716,
0.074,0.019,0.769,
0.043,0.030,0.879,
0.026,0.042,0.904,
0.010,-0.005,1.031,
0.021,-0.018,1.075,
0.062,0.030,1.053,
0.091,0.041,1.046,
-0.031,0.024,1.079,
0.059,-0.021,1.063,
0.067,0.019,1.051,
-0.023,0.001,1.164,
-0.054,-0.026,1.271,
-0.047,-0.070,1.289,
-0.008,-0.041,1.185,
-0.075,-0.048,1.203,
-0.158,-0.046,1.210,
-0.156,-0.166,1.268,
-0.114,-0.046,1.205,
-0.109,0.021,1.130,
-0.150,-0.043,1.200,
-0.150,-0.044,1.198,
-0.127,-0.021,1.096,
-0.146,-0.016,1.200,
-0.234,-0.039,1.443,
-0.252,-0.078,1.535,
-0.187,-0.120,1.526,
-0.170,-0.075,1.475,
-0.176,-0.031,1.428,
-0.195,0.000,1.394,
-0.183,0.040,1.298,
-0.187,0.057,1.252,
-0.192,0.053,1.260,
-0.181,0.055,1.195,
-0.154,0.069,1.106,
-0.127,0.066,1.057,
-0.090,0.064,1.014,
-0.056,0.063,1.008,
-0.026,0.060,0.938,
0.020,0.056,0.903,
0.025,0.037,0.931,
0.020,0.033,0.958,
0.051,0.026,0.949,
0.064,0.022,0.907,
0.048,0.013,0.934,
0.037,0.021,0.879,
0.084,-0.030,0.870,
0.113,-0.016,0.857,
0.137,-0.020,0.754,
0.146,-0.028,0.693,
0.145,-0.027,0.695,
0.187,-0.023,0.611,
0.181,-0.002,0.589,
0.201,-0.007,0.604,
0.199,0.003,0.561,
0.248,0.005,0.438,
0.262,-0.001,0.398,
0.295,-0.015,0.374,
0.308,0.007,0.287,
0.304,0.023,0.278,
0.314,-0.011,0.277,
0.306,-0.007,0.335,
0.271,-0.018,0.421,
0.190,0.008,0.570,
0.130,0.000,0.701,
0.098,0.033,0.708,
0.030,0.039,0.811,
-0.022,0.035,0.936,
-0.009,0.035,0.995,
-0.033,0.024,1.076,
0.036,0.009,0.941,
0.084,0.043,1.045,
-0.005,0.062,1.124,
-0.056,0.037,1.150,
-0.009,0.002,1.132,
0.019,-0.004,1.093,
-0.036,-0.021,1.118,
-0.086,-0.007,1.244,
-0.079,-0.017,1.310,
-0.105,-0.038,1.333,
-0.099,0.050,1.243,
-0.123,-0.016,1.316,
-0.137,-0.008,1.370,
-0.177,-0.063,1.396,
-0.136,-0.054,1.298,
-0.134,-0.045,1.171,
-0.154,-0.056,1.156,
-0.179,-0.039,1.234,
-0.205,-0.022,1.290,
-0.234,-0.037,1.330,
-0.217,-0.070,1.441,
-0.212,-0.101,1.527,
-0.196,-0.063,1.484,
-0.186,-0.046,1.468,
-0.162,0.018,1.423,
-0.167,0.001,1.374,
-0.185,-0.001,1.335,
-0.129,0.030,1.229,
-0.121,0.049,1.132,
-0.084,0.032,1.084,
-0.039,0.025,1.013,
-0.011,-0.009,0.999,
0.028,-0.008,0.925,
0.063,-0.018,0.888,
0.068,0.004,0.905,
0.059,0.028,0.882,
0.100,0.003,0.869,
0.073,0.011,0.855,
0.088,-0.013,0.830,
0.109,-0.015,0.839,
0.120,-0.013,0.828,
0.132,-0.010,0.803,
0.155,-0.017,0.784,
0.146,-0.006,0.780,
0.175,-0.003,0.715,
0.191,-0.025,0.657,
0.226,-0.066,0.582,
0.262,-0.017,0.439,
0.288,0.009,0.369,
0.314,-0.016,0.307,
0.324,-0.035,0.290,
0.337,-0.019,0.242,
0.347,0.010,0.259,
0.349,0.013,0.285,
0.342,-0.009,0.326,
0.320,0.009,0.386,
0.286,0.019,0.414,
0.216,-0.010,0.550,
0.177,0.038,0.617,
0.142,0.081,0.724,
0.077,0.059,0.817,
0.060,0.005,0.985,
0.067,0.039,0.953,
0.060,0.070,0.841,
0.040,0.044,0.954,
0.014,0.000,1.104,
0.033,-0.026,1.100,
0.030,0.004,1.019,
0.085,0.123,0.971,
-0.020,0.067,1.168,
-0.057,-0.004,1.311,
-0.080,-0.021,1.322,
-0.061,0.028,1.330,
-0.037,0.045,1.319,
-0.071,0.034,1.312,
-0.085,-0.122,1.300,
-0.075,-0.097,1.362,
-0.079,-0.051,1.318,
-0.073,0.061,1.241,
-0.120,-0.023,1.297,
-0.100,-0.038,1.189,
-0.049,-0.047,1.175,
-0.079,-0.063,1.229,
-0.108,-0.066,1.289,
-0.136,-0.070,1.385,
-0.147,-0.076,1.456,
-0.114,-0.057,1.477,
-0.126,-0.059,1.502,
-0.132,-0.017,1.471,
-0.141,0.042,1.447,
-0.134,0.000,1.435,
-0.115,0.002,1.352,
-0.089,0.032,1.219,
-0.054,0.022,1.179,
-0.045,0.011,1.138,
-0.047,0.008,1.112,
-0.008,-0.005,1.058,
0.004,0.006,1.004,
0.018,0.015,0.978,
0.039,-0.002,0.951,
0.067,-0.025,0.874,
0.081,-0.036,0.873,
0.099,-0.041,0.818,
0.123,-0.021,0.753,
0.120,-0.036,0.761,
0.119,-0.010,0.724,
0.146,0.001,0.724,
0.147,0.005,0.755,
0.161,0.024,0.682,
0.184,0.012,0.672,
